attachment_id,text,user_id,height,width,length,train,frame_count,height_width
9c7faf34-1c78-4852-a49f-d5823d8efd54,белый,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,51.0,True,51,1280_720
d0e5f3fc-7c01-4c59-95bb-324c80dd6b8a,дочь,0211b488644476dd0fec656ccb9b74fc,1920,1080,40.0,True,40,1920_1080
70d55b5e-d6d1-4c72-8c4e-1fe051f66137,не,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,38.0,True,38,1280_720
fd9e34cd-0e84-45d4-8649-54f51242fbbb,синий,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,54.0,True,54,1280_720
4bd788cb-bebe-4846-8f5e-ccf8d4ff0283,утро,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,42.0,True,42,1280_720
efc168b7-51c0-4b6e-9e5f-7ab2d75b5ee8,завтра,0211b488644476dd0fec656ccb9b74fc,1920,1080,35.0,True,35,1920_1080
c07d488b-e82a-44e4-888d-360cd4845931,отец,0211b488644476dd0fec656ccb9b74fc,1920,1080,37.0,True,37,1920_1080
2ad51148-b6c8-4298-9d04-cffa81e2fc01,любить,0211b488644476dd0fec656ccb9b74fc,1920,1080,37.0,True,37,1920_1080
22f60354-befe-442f-9017-c6f28d160825,сестра,0211b488644476dd0fec656ccb9b74fc,1920,1080,49.0,True,49,1920_1080
a63d940c-a269-4316-8284-343332f72a90,еда,0211b488644476dd0fec656ccb9b74fc,1920,1080,39.0,True,39,1920_1080
8dba91a9-9efa-496f-8fc6-bd16a65d7434,жена,0211b488644476dd0fec656ccb9b74fc,1920,1080,50.0,True,50,1920_1080
4453fd33-3895-43c8-884c-848faf8cf39b,брат,0211b488644476dd0fec656ccb9b74fc,1920,1080,48.0,True,48,1920_1080
deea72e5-0706-4a0d-a707-cf27b53dbd91,мне,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,35.0,True,35,1280_720
16904522-0e89-45a2-83ab-3094b1ab1368,дорога,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,47.0,True,47,1280_720
834b793b-e0d0-43d5-aecd-6adc71e1d8a4,нравиться,0211b488644476dd0fec656ccb9b74fc,1920,1080,37.0,True,37,1920_1080
c2025d49-bb15-4611-b14a-f35ca35619f9,сильный,0211b488644476dd0fec656ccb9b74fc,1920,1080,39.0,True,39,1920_1080
c100f4cb-a4ad-488e-8765-2d2329cf533f,говорить,0211b488644476dd0fec656ccb9b74fc,1920,1080,39.0,True,39,1920_1080
1ad9354d-aec0-4e91-b0ee-f36df1ef989c,деньги,0211b488644476dd0fec656ccb9b74fc,1920,1080,28.0,True,28,1920_1080
80620e84-fd6f-4eb5-862b-95b7eadba60f,комната,0211b488644476dd0fec656ccb9b74fc,1920,1080,63.0,True,63,1920_1080
4e7eb667-cd87-4562-b915-8e14f09968b6,красивый,0211b488644476dd0fec656ccb9b74fc,1920,1080,61.0,True,61,1920_1080
c6b5c933-f993-45fb-9875-59f87fc4aeda,месяц,0211b488644476dd0fec656ccb9b74fc,1920,1080,59.0,True,59,1920_1080
e5b1f797-4444-44a0-b4ac-7640e2bf9f33,счастливый,0211b488644476dd0fec656ccb9b74fc,1920,1080,49.0,True,49,1920_1080
c09a4339-ab15-4ede-aedb-562fdea21bfc,сегодня,0211b488644476dd0fec656ccb9b74fc,1920,1080,52.0,True,52,1920_1080
fa2b3a74-9691-47ed-ab2e-d8b397f3602d,школа,0211b488644476dd0fec656ccb9b74fc,1920,1080,51.0,True,51,1920_1080
15953462-2c18-4d90-a3b6-e359c7862e99,отец,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,57.0,True,57,1280_720
cb0ed65b-3072-4503-85fe-32674b10dc87,дочь,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,54.0,True,54,1280_720
22acac70-0772-4137-8f8b-6b7e1715d0be,сестра,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,42.0,True,42,1280_720
afa5b0b6-89c3-4752-9c65-bad6404cd3dc,нравиться,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,45.0,True,45,1280_720
c752d284-ac53-4b5c-9697-b43a3045410d,любить,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,52.0,True,52,1280_720
2824dcc9-d0ae-44b4-a416-767a15448907,еда,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,42.0,True,42,1280_720
218a911c-b394-4743-a573-eab9e0950a3a,вчера,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,46.0,True,46,1280_720
53282177-4655-4cf7-b7d0-2241adbc53ad,жена,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,69.0,True,69,1280_720
3f6df472-acc0-48da-a2e3-d7ca8ae0289e,брат,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,37.0,True,37,1280_720
b540f768-ce78-452f-ad7c-4c2a9511723e,школа,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,51.0,True,51,1280_720
28262098-2e0b-454b-963e-ce61ba311bc2,завтра,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,45.0,True,45,1280_720
635d2465-6b62-409a-b798-2540870bbaa3,деньги,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,42.0,True,42,1280_720
905bfe8e-4d8e-4413-af1a-3bbb102c9dfe,красивый,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,44.0,True,44,1280_720
1faad2fd-6f66-472c-b42c-01579f23e571,говорить,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,48.0,True,48,1280_720
a587b635-9b6d-4513-9a69-848f571b720a,ты,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,33.0,True,33,1280_720
c61fbeb4-9caf-457e-bebc-d27c5b8ef029,месяц,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,46.0,True,46,1280_720
78365ab3-f7d0-42dd-9c0d-a132547eb745,счастливый,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,55.0,True,55,1280_720
8f8a734b-5969-40a9-8937-6dc63a428b3f,сегодня,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,41.0,True,41,1280_720
24c6530e-ec3a-4444-ba16-d3eb0d3c13e9,работать,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,41.0,True,41,1280_720
2c10e9f3-e9aa-48a1-9e0e-61a1d9ee817e,ты,0211b488644476dd0fec656ccb9b74fc,1920,1080,38.0,True,38,1920_1080
3f59dd19-a3c8-4e60-a6e2-91cf00e44bb0,работать,0211b488644476dd0fec656ccb9b74fc,1920,1080,47.0,True,47,1920_1080
eab152ef-ca04-409f-8b8d-730a04762030,сильный,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,51.0,True,51,1280_720
524d6b8f-c631-4d81-a4bb-9692fadde6c8,дом,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,45.0,True,45,1280_720
a9894b67-c13b-47a3-981f-b0d8fd49618c,муж,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,47.0,True,47,1280_720
d99c9e67-01fa-46a7-afba-cf0999429046,ночь,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,51.0,True,51,1280_720
f774a3ef-3d20-4b06-957a-88132e25ad14,время,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,45.0,True,45,1280_720
ad6a1b8e-13af-4338-a6b7-a0d8c5fb3f76,зелёный,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,63.0,True,63,1280_720
a7b632e7-004e-4455-96f2-9d433bc5c1ff,цена,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,39.0,True,39,1280_720
911a05a0-96c0-4999-a3c2-80bbcfd90c47,красный,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,44.0,True,44,1280_720
3143358f-7ed5-409c-82be-220ea6067bab,черный,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,54.0,True,54,1280_720
028cd226-98a9-427c-9677-c2d6549c9942,комната,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,53.0,True,53,1280_720
3faaaff8-c545-4033-a9d2-cce8e7934943,муж,0211b488644476dd0fec656ccb9b74fc,1920,1080,48.0,True,48,1920_1080
839ebe6e-e7d0-4999-9f2a-2e10674f93ff,цена,0211b488644476dd0fec656ccb9b74fc,1920,1080,54.0,True,54,1920_1080
3e2f6bd6-bed8-4ef7-8b15-f0fbe5bb8b75,черный,0211b488644476dd0fec656ccb9b74fc,1920,1080,50.0,True,50,1920_1080
e49e93f4-1bd3-4c6c-a47b-32ce4ff8b096,время,0211b488644476dd0fec656ccb9b74fc,1920,1080,39.0,True,39,1920_1080
107788bf-c3e0-465e-8241-fb00448615db,ночь,0211b488644476dd0fec656ccb9b74fc,1920,1080,44.0,True,44,1920_1080
5da64d7c-2131-4b7a-ae00-728d8b8dda5d,вода,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,43.0,True,43,1920_822
b2e7c811-1434-44d8-a238-3e568548ad7d,кто,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,37.0,True,37,1920_822
92f4021c-4e4f-456e-9740-21a577dcbbf3,часто,185bd3a81d9d618518d10abebf0d17a8,1920,1080,49.0,True,49,1920_1080
4a88b13e-e7f5-4af6-a751-05cfcceedc92,вода,185bd3a81d9d618518d10abebf0d17a8,1920,1080,50.0,True,50,1920_1080
5e2a3b79-b4c3-4553-ba52-63fc5c794bda,сын,185bd3a81d9d618518d10abebf0d17a8,1920,1080,32.0,True,32,1920_1080
994ac079-005d-4279-82cd-d71bdf1b929f,сын,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,26.0,True,26,1920_822
55f88001-d325-4819-9d95-a1f8a4015c45,немного,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,37.0,True,37,1920_822
af99fe18-ff00-4f39-954b-2ed76a135a5b,когда,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,37.0,True,37,1920_822
6aeabf8c-860e-4da7-8e2c-5328ac174a01,тебе,185bd3a81d9d618518d10abebf0d17a8,1920,1080,42.0,True,42,1920_1080
a6215472-d636-4342-babe-a47cc21b7b06,немного,185bd3a81d9d618518d10abebf0d17a8,1920,1080,50.0,True,50,1920_1080
c3c7ac06-90ae-4bcf-bb4b-6d12db9cb696,сын,b07a773bcb10b4f14f33d2b0e8ec58ba,720,1280,43.0,True,43,720_1280
13243f9a-9789-4719-b231-3b9f41246687,женщина,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,41.0,True,41,1920_822
fd5eb77d-c49b-44e9-9f66-33a51c4c49ad,когда,185bd3a81d9d618518d10abebf0d17a8,1920,1080,48.0,True,48,1920_1080
e11a453c-e02b-4429-87f1-d4f94111c399,ребёнок,185bd3a81d9d618518d10abebf0d17a8,1920,1080,65.0,True,65,1920_1080
36507cc9-8d47-4314-81f5-fa5b6931867f,много,185bd3a81d9d618518d10abebf0d17a8,1920,1080,54.0,True,54,1920_1080
6d8dab68-64f9-44dc-b10f-5f8da26e1b79,семья,b07a773bcb10b4f14f33d2b0e8ec58ba,720,1280,72.0,True,72,720_1280
53ba8232-30d9-4f74-a8b3-268f35357fc4,магазин,185bd3a81d9d618518d10abebf0d17a8,1920,1080,54.0,True,54,1920_1080
e21a9e04-b733-4b39-b1b7-a84de7730a06,не,185bd3a81d9d618518d10abebf0d17a8,1920,1080,44.0,True,44,1920_1080
94d95778-dfdc-49fe-bbe9-38e55a196d98,женщина,185bd3a81d9d618518d10abebf0d17a8,1920,1080,58.0,True,58,1920_1080
f574d4ea-2543-448a-9060-e18196116b10,что,185bd3a81d9d618518d10abebf0d17a8,1920,1080,46.0,True,46,1920_1080
d30e9ee9-7d3c-40c2-8f0e-c720dbce81f3,утро,185bd3a81d9d618518d10abebf0d17a8,1920,1080,47.0,True,47,1920_1080
7e382c5c-98e1-4c5a-9eab-1badd5be7df4,дорога,185bd3a81d9d618518d10abebf0d17a8,1920,1080,56.0,True,56,1920_1080
31802458-6839-4534-87a7-d5dc1dce0588,дочь,b07a773bcb10b4f14f33d2b0e8ec58ba,720,1280,63.0,True,63,720_1280
cfc45186-7a80-4b5c-97c6-d2bb5a50be81,не,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,32.0,True,32,1920_822
c499c912-327d-476a-8d5f-583db687c3d6,семья,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,39.0,True,39,1920_822
fee78c7f-22bf-4aa5-bc74-e4ea5c5340ff,отец,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,39.0,True,39,1920_822
22e4613e-ea38-4f53-82b8-c2d3e4bb6655,мне,185bd3a81d9d618518d10abebf0d17a8,1920,1080,31.0,True,31,1920_1080
f66391c4-9464-4beb-b856-a7882b9e2c5e,дочь,185bd3a81d9d618518d10abebf0d17a8,1920,1080,54.0,True,54,1920_1080
f26fac58-33da-40e9-9641-da31c6639aca,отец,185bd3a81d9d618518d10abebf0d17a8,1920,1080,62.0,True,62,1920_1080
83c7be58-1892-45ba-aa36-85769182b22c,дочь,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,33.0,True,33,1920_822
65e33caf-aa0e-4db3-8f46-23f6ffaf7238,сестра,185bd3a81d9d618518d10abebf0d17a8,1920,1080,43.0,True,43,1920_1080
37225a9a-874d-4966-b3a3-e4845fec4276,школа,185bd3a81d9d618518d10abebf0d17a8,1920,1080,31.0,True,31,1920_1080
acc2810b-e8e1-419b-8680-00b1fed9bd61,еда,185bd3a81d9d618518d10abebf0d17a8,1920,1080,45.0,True,45,1920_1080
82320ebb-7a28-4e4f-ab9b-6956b4e861aa,сестра,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,41.0,True,41,1920_822
df5d4cbe-a731-4416-9157-ed458f0f3993,говорить,185bd3a81d9d618518d10abebf0d17a8,1920,1080,35.0,True,35,1920_1080
9159531a-f689-4aa5-9931-b514044161f7,деньги,185bd3a81d9d618518d10abebf0d17a8,1920,1080,46.0,True,46,1920_1080
cc2cac28-c91d-4bea-857e-ab7cc44ade42,сегодня,185bd3a81d9d618518d10abebf0d17a8,1920,1080,31.0,True,31,1920_1080
6bd4c4d7-2ae9-42b8-bd07-3e14c7f8226f,комната,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,43.0,True,43,1920_822
8a3ab297-59a7-40e8-b520-07dc4fd66816,комната,185bd3a81d9d618518d10abebf0d17a8,1920,1080,46.0,True,46,1920_1080
cb158c0f-39d8-43a4-a516-f803d1a8da5b,жена,185bd3a81d9d618518d10abebf0d17a8,1920,1080,57.0,True,57,1920_1080
5ff89a59-e736-412a-bcae-74770fb2d2fb,деньги,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,31.0,True,31,1920_822
91b74d7f-ebc4-4a2f-b519-f173ca80ca8a,ты,185bd3a81d9d618518d10abebf0d17a8,1920,1080,33.0,True,33,1920_1080
7bb47d22-7a6c-4fd9-8019-4c491c7e2d9f,работать,185bd3a81d9d618518d10abebf0d17a8,1920,1080,59.0,True,59,1920_1080
2571104a-8add-4747-acb2-51cbb642fdc6,муж,185bd3a81d9d618518d10abebf0d17a8,1920,1080,52.0,True,52,1920_1080
50791823-69d1-4b0a-9c44-bba0dc67e580,брат,185bd3a81d9d618518d10abebf0d17a8,1920,1080,40.0,True,40,1920_1080
3466bc28-b8b0-4f06-82a6-ba3fab21740c,дом,185bd3a81d9d618518d10abebf0d17a8,1920,1080,37.0,True,37,1920_1080
915b9f9b-d1a1-4b40-aa46-f32d0051df72,школа,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,49.0,True,49,1920_822
6c51f3b3-12bc-4665-9fd2-aad6f1c9d0f3,дом,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,35.0,True,35,1920_822
5fd28b57-9261-44fc-9648-e519d00eca14,работать,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,38.0,True,38,1920_822
bb0ee4c8-6e60-411b-b6c8-a7036ce7d4f3,цена,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,34.0,True,34,1920_822
703bfdda-0c9a-47a0-b58f-0fdb8fd3d54f,семья,0211b488644476dd0fec656ccb9b74fc,1920,1080,58.0,True,58,1920_1080
3f20ef66-9b4d-45c7-9074-2c54a65a2e03,время,0211b488644476dd0fec656ccb9b74fc,1920,1080,34.0,True,34,1920_1080
be32f709-3f02-447e-b446-20b4a44889b8,семья,b07a773bcb10b4f14f33d2b0e8ec58ba,720,1280,49.0,True,49,720_1280
0a6732e5-f19a-4806-bb83-7746d0ae7b3c,мужчина,0211b488644476dd0fec656ccb9b74fc,1920,1080,29.0,True,29,1920_1080
6301b8d7-b6b2-4bfd-adae-ebb68646cff8,сегодня,0211b488644476dd0fec656ccb9b74fc,1920,1080,41.0,True,41,1920_1080
7ae3cdd9-8767-4a57-8b24-a0479523e0e3,ждать,0211b488644476dd0fec656ccb9b74fc,1920,1080,36.0,True,36,1920_1080
5474c556-568b-4cfc-bc02-85a29563c034,что,0211b488644476dd0fec656ccb9b74fc,1920,1080,47.0,True,47,1920_1080
9d89a3ee-7ed7-4e01-aa01-1881a036364b,брат,0211b488644476dd0fec656ccb9b74fc,1920,1080,48.0,True,48,1920_1080
56ea64c7-0c77-4e6e-8e39-6d6cffb28a0a,ночь,0211b488644476dd0fec656ccb9b74fc,1920,1080,40.0,True,40,1920_1080
b4f237bd-f7cd-4d03-9a0e-0d07ef3b7aa0,муж,0211b488644476dd0fec656ccb9b74fc,1920,1080,61.0,True,61,1920_1080
74c41fa2-01ed-449f-a02a-694a1da39309,дорога,0211b488644476dd0fec656ccb9b74fc,1920,1080,39.0,True,39,1920_1080
be28b6af-defd-46e4-a21e-b0a0334fea59,сын,0211b488644476dd0fec656ccb9b74fc,1920,1080,39.0,True,39,1920_1080
466500f6-287b-40a3-8f18-fbc35c5741b1,год,0211b488644476dd0fec656ccb9b74fc,1920,1080,23.0,True,23,1920_1080
5b0eca15-90e4-42cb-b0e2-0ca9db74db4e,утро,0211b488644476dd0fec656ccb9b74fc,1920,1080,32.0,True,32,1920_1080
92ef6602-fa26-4f59-b567-3e0b5517bd02,ждать,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,55.0,True,55,1280_720
14eb985c-71d6-411b-bb9c-06801f33e21b,семья,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,42.0,True,42,1280_720
af9e958c-17bd-4917-9ecc-b93a9c0ffb43,много,0211b488644476dd0fec656ccb9b74fc,1920,1080,45.0,True,45,1920_1080
c7aa2d2b-cefc-41b3-bba1-48a34da25dbe,ночь,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,58.0,True,58,1280_720
f50fca89-1029-4bf9-ac29-6303d635f5a6,что,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,50.0,True,50,1280_720
77caf081-017d-406a-a19f-934372ad8a11,время,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,56.0,True,56,1280_720
6d422397-151e-4ef7-9444-dd75d33c0fb5,кто,0211b488644476dd0fec656ccb9b74fc,1920,1080,38.0,True,38,1920_1080
599cba06-cdf3-436b-8ac7-2bb74896d83a,брат,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,38.0,True,38,1280_720
be6f1000-1bb9-4dec-8516-92b3db0c56ad,муж,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,49.0,True,49,1280_720
ca9d9e44-e181-4a04-9f7b-653c8667abc7,месяц,0211b488644476dd0fec656ccb9b74fc,1920,1080,46.0,True,46,1920_1080
1f684865-1ce9-42d5-92e0-29c6ab60e936,мужчина,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,38.0,True,38,1280_720
111618db-d5bd-40ce-8696-905c93c4a9c0,дорога,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,56.0,True,56,1280_720
3df18619-b623-4985-804e-df93aa299d7d,завтра,0211b488644476dd0fec656ccb9b74fc,1920,1080,30.0,True,30,1920_1080
fbac8fc0-f7b8-43b3-8d9b-5d32cf265393,жена,0211b488644476dd0fec656ccb9b74fc,1920,1080,46.0,True,46,1920_1080
32a68a35-304e-4a87-857a-b683f58c31cc,цена,0211b488644476dd0fec656ccb9b74fc,1920,1080,36.0,True,36,1920_1080
250f896a-b06b-4096-bc8f-d5d628f0cda3,синий,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,48.0,True,48,1280_720
c21a2fb1-f9cf-478c-be12-c7cbe39e2ea4,сегодня,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,46.0,True,46,1280_720
fdc7a656-5be7-45af-84e0-d961f6301cff,любить,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,49.0,True,49,1280_720
395c6ca5-9d50-4ef8-ab57-abc2d24cd9fa,счастливый,0211b488644476dd0fec656ccb9b74fc,1920,1080,49.0,True,49,1920_1080
d8b75f4f-c28e-4d8f-a72f-b85f2d100684,красивый,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,41.0,True,41,1280_720
459c4cb3-5af6-4dfc-bada-261d8b1473c8,месяц,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,56.0,True,56,1280_720
4f76979b-de6d-41b7-9630-f5f5d11ed417,год,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,37.0,True,37,1280_720
1b5802f2-3621-4906-b76e-deb5af1c5f79,ты,0211b488644476dd0fec656ccb9b74fc,1920,1080,28.0,True,28,1920_1080
7c12981d-c0ac-4dc0-8d97-639528c8279d,утро,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,49.0,True,49,1280_720
f455f902-361e-4e60-850b-fe45e95a6a44,сильный,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,49.0,True,49,1280_720
e7c42923-8dcb-4fc6-9624-132be5410ebf,кто,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,34.0,True,34,1280_720
018e7d58-72c3-46b6-a639-dfba7f18770e,много,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,45.0,True,45,1280_720
407b20a3-8e3f-4289-ab32-7845e5f606f2,сын,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,32.0,True,32,1280_720
568aa853-1f84-43a0-ad60-9813cc44442a,цена,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,54.0,True,54,1280_720
3f3a0187-e76d-456e-bd16-8b26602718c9,счастливый,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,50.0,True,50,1280_720
c563f10a-f835-48aa-9d52-f87786e162dd,жена,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,52.0,True,52,1280_720
740688dc-78b7-4ecf-9746-e60e7bf47027,завтра,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,33.0,True,33,1280_720
56077a62-38ca-4628-b93d-794f0f3a4c7b,ты,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,38.0,True,38,1280_720
fe0e3e8a-c72f-438c-a3d7-8cb81dd5b341,семья,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,36.0,True,36,1920_822
e70249e5-9f41-433c-8b3a-108ebda1012b,сын,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,27.0,True,27,1920_822
1ff178a6-9a24-4f31-a658-c7c25140b6cb,кто,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,42.0,True,42,1920_822
a858a2c9-3cca-4671-961c-c7888fa59482,утро,185bd3a81d9d618518d10abebf0d17a8,1920,1080,37.0,True,37,1920_1080
e5676b7f-60e5-4cc6-af53-bd0c5b87feba,жена,185bd3a81d9d618518d10abebf0d17a8,1920,1080,52.0,True,52,1920_1080
9a1414ad-5465-4278-bab7-45db206671b9,много,185bd3a81d9d618518d10abebf0d17a8,1920,1080,40.0,True,40,1920_1080
44266e0a-24e8-4d3d-a9c0-728c5be72446,ты,185bd3a81d9d618518d10abebf0d17a8,1920,1080,27.0,True,27,1920_1080
6849967b-1cdb-439e-9d86-ea45698734dc,семья,185bd3a81d9d618518d10abebf0d17a8,1920,1080,39.0,True,39,1920_1080
d31e6a71-ce4f-45b8-9ed4-92cc12073284,семья,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,35.0,True,35,1280_720
5bdbdbb6-f3ca-4bfe-843b-47d43ad202d6,золото,52003757d6b63a3ee7a71f36f5a9a17b,1920,1080,41.0,True,41,1920_1080
7b1761c4-e8e3-4476-9711-52466d79ef11,золото,95af8e702c909eee7145c6dc1a3d756b,1280,720,77.0,True,77,1280_720
5fc533cc-e480-46f0-9787-4629e891f026,золото,185bd3a81d9d618518d10abebf0d17a8,1920,1080,66.0,True,66,1920_1080
1f1c43b7-ce03-44e5-87cc-ee225dee7cbe,золото,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,46.0,True,46,1280_720
a9c21a09-2a7a-4a32-a680-70161bf698a6,золото,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,33.0,True,33,1920_822
3afd5f0c-5ada-4b62-9348-db0cba64d42b,золото,76aa633fcb2bec4e6b0852635a8af57c,1920,1080,67.0,True,67,1920_1080
2b0c6251-e85f-472a-9035-4d27bb77c780,золото,81c0cdc37caa67e7ddf8e06c0a4443c8,1920,880,54.0,True,54,1920_880
b3ba66b6-9fda-4e9f-a1b3-2d32122cd025,золото,b07a773bcb10b4f14f33d2b0e8ec58ba,720,1280,65.0,True,65,720_1280
8f68ad1c-3513-4a0a-98af-f1b8d4e5cbf4,золото,550eef19de9ddf7dc4b37617d98589cc,1920,896,49.0,True,49,1920_896
d9696ba2-1863-4505-b865-5d562a4485b3,золото,92c73dfa328525ab086ae872d6614f14,1920,1080,46.0,True,46,1920_1080
13470c27-f7ce-492d-92e1-228e42032e35,золото,44a8ecdfac1eb8202bfb9a681be1ab20,720,1280,36.0,True,36,720_1280
dac03a29-bc88-47d0-9dad-1f762f457d19,золото,4fe3e5fa6670788d04a086330994c231,1280,720,37.0,True,37,1280_720
aa74dfcc-59ad-45a8-9e70-d828e8d92151,золото,e75f778bbca49e64fdfb582b30648ca9,1920,1080,42.0,True,42,1920_1080
4689caf5-3d9e-4d8b-a03b-aff76dedfa44,золото,4d26ad833542291c50de9ce88fb4f64a,1920,1080,58.0,True,58,1920_1080
34ac50a4-b5c1-4c93-b19c-6385d05d0cb8,золото,7faa41c4cf0a2602a23390de23574993,1920,1080,59.0,True,59,1920_1080
1df61ad9-d401-4000-ab37-a7907bc0c96d,ваш,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,41.0,True,41,1920_822
55aa6da7-a69c-4da4-b2ad-1b922e97f558,который,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,48.0,True,48,1920_822
afd95423-a997-44e7-a168-b41fef38d742,ваш,a2831ac841c337c541b9f89d169ec69b,1920,1080,42.0,True,42,1920_1080
b042e38e-73d0-40d4-909b-f17c95780bec,нуждаться,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,40.0,True,40,1920_822
e662d7e1-544f-44c6-8002-cca438a7b469,который,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,52.0,True,52,1280_720
35cd9ecb-3f6e-463d-ab2b-89b39557d160,ваш,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,40.0,True,40,1280_720
893b62fc-dd1a-4e9c-a2ee-b5de9948bf6d,который,0df9d6e419cb18069e696edaa170ba87,1920,1080,43.0,True,43,1920_1080
f0d85824-41c5-4ffc-9e1d-a7ea18d3de68,терять,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,34.0,True,34,1920_822
6eda29fb-5503-430c-81b7-31eb62806d6b,нуждаться,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,44.0,True,44,1280_720
2e3c1094-a5a9-48a9-9231-9909f7d49075,что-нибудь,feea6c22175f962ab28452f7314d1bc0,720,1280,49.0,True,49,720_1280
16756e2e-2f7f-4e06-a3c9-4333e7a7e6b3,что-нибудь,46dd04a1caa75ed3082b573cb5a3ad26,1920,822,41.0,True,41,1920_822
